qName	blockSizes	CostaRica/01/2020	CostaRica/02/2020	Spain/Albacete-COV003776/2020	Spain/Madrid_H12_2309/2020
r8562s1p23974	288	0	0	0	0
r8563s1p25902	42	0	0	0	0
r8564s1p19055	289	0	0	0	0
r8565s1p26848	289	0	0	0	0
r8566s1p13448	290	0	0	0	0
r8567s1p26839	290	0	0	0	0
r8568s1p9849	290	0	0	0	0
r8569s1p7061	199	0	0	1	1
r8570s1p14387	292	0	0	0	0
r8571s1p1162	291	0	0	0	0
r8572s1p5910	170	0	0	0	0
r8573s1p4799	289	0	0	0	0
r8575s1p24157	292	0	0	0	0
r8576s1p15078	289	0	0	0	0
r8577s1p29390	288	0	0	0	0
r8578s1p2974	236	0	0	0	0
r8579s1p1408	289	0	0	0	0
r8580s1p20837	157	0	0	0	0
r8581s1p24078	290	0	0	0	0
r8582s1p20244	289	0	0	0	0
r8583s1p8890	289	0	0	0	0
r8584s1p10513	292	0	0	0	0
r8585s1p12559	288	0	0	0	0
r8586s1p20612	209	0	0	0	0
r8587s1p27609	290	0	0	0	0
r8588s1p16226	286	0	0	0	0
r8589s1p1422	289	0	0	0	0
r8590s1p3240	200	0	0	0	0
r8591s1p30311	286	0	0	0	0
r8592s1p26166	233	0	0	0	0
r8593s1p9707	233	0	0	0	0
r8594s1p14438	291	0	0	0	0
r8595s1p14407	291	0	0	0	0
r8596s1p18362	289	0	0	0	0
r8597s1p19567	290	0	0	0	0
r8598s1p17037	291	0	0	0	0
r8599s1p1108	290	0	0	0	0
r8600s1p10633	290	0	0	0	0
r8601s1p22780	291	0	0	0	0
r8602s1p8291	291	0	0	0	0
r8603s1p12057	286	0	0	1	0
r8604s1p27567	290	0	0	0	0
r8605s1p10361	292	0	0	0	0
r8606s1p26764	289	0	0	0	0
r8608s1p30571	287	0	0	0	0
r8609s1p17653	290	0	0	0	0
r8610s1p20609	212	0	0	0	0
r8611s1p27975	290	0	0	0	0
r8612s1p3207	180	0	0	0	0
r8614s1p11962	285	0	0	1	0
r8615s1p10527	291	0	0	0	0
r8616s1p9789	290	0	0	0	0
r8617s1p25825	118	0	0	0	0
r8618s1p19606	290	0	0	0	0
r8619s1p12925	147	0	0	0	0
r8620s1p27800	290	0	0	0	0
r8621s1p3884	290	0	0	0	0
r8622s1p23403	191	0	1	1	1
r8623s1p30803	290	0	0	0	0
r8624s1p29492	288	0	0	0	0
r8625s1p26254	194	0	0	0	0
r8626s1p10001	290	0	0	0	0
r8627s1p29447	287	0	0	0	0
r8628s1p21389	254	0	0	0	0
r8629s1p7205	290	0	0	1	1
r8630s1p13565	290	0	0	0	0
r8631s1p12262	291	0	0	0	0
r8632s1p2607	292	0	0	0	0
r8633s1p25944	58	0	0	0	0
r8634s1p31372	95	0	0	0	0
r8635s1p16029	177	0	0	0	0
r8636s1p24904	291	0	0	0	0
r8637s1p25017	291	0	0	0	0
r8638s1p14520	290	0	0	0	0
r8639s1p14964	290	0	0	0	0
r8640s1p22595	290	0	0	0	0
r8641s1p14548	290	0	0	0	0
r8642s1p19781	289	0	0	0	0
r8643s1p5241	290	0	0	0	0
r8644s1p9227	216	0	0	0	0
r8646s1p8872	289	0	0	0	0
r8647s1p15697	289	0	0	0	0
r8648s1p15499	289	0	0	0	0
r8649s1p23433	220	0	1	1	1
r8650s1p21072	159	0	0	0	0
r8651s1p14946	290	0	0	0	0
r8652s1p11233	289	0	0	0	0
r8653s1p12160	291	0	0	1	0
r8654s1p10325	292	0	0	0	0
r8655s1p14413	291	0	0	0	0
r8656s1p6415	291	0	0	0	0
r8657s1p30003	290	0	0	0	0
r8658s1p29137	289	0	0	0	0
r8659s1p1669	289	0	0	0	0
r8660s1p3122	180	0	0	0	0
r8662s1p18389	290	0	0	0	0
r8663s1p24270	294	0	0	0	0
r8664s1p824	289	0	0	0	0
r8665s1p15839	264	0	0	0	0
r8666s1p5657	218	0	0	0	0
r8667s1p2438	293	0	0	0	0
r8668s1p13737	290	0	0	0	0
r8670s1p24073	290	0	0	0	0
r8671s1p23971	288	0	0	0	0
r8673s1p23581	151	0	1	1	1
r8674s1p23722	144	0	0	0	0
r8675s1p3083	181	0	0	0	0
r8676s1p30758	288	0	0	0	0
r8677s1p11025	289	0	0	0	0
r8678s1p31070	289	0	0	0	0
r8679s1p11072	289	0	0	0	0
r8680s1p6629	288	0	0	0	0
r8681s1p26824	290	0	0	0	0
r8682s1p14860	293	0	0	0	0
r8683s1p30944	288	0	0	0	0
r8684s1p2063	290	0	0	0	0
r8685s1p27421	290	0	0	0	0
r8686s1p19989	289	0	0	0	0
r8688s1p6584	288	0	0	0	0
r8689s1p12163	291	0	0	1	0
r8690s1p19931	290	0	0	0	0
r8691s1p7573	291	0	0	0	0
r8692s1p28505	288	0	0	0	0
r8693s1p3296	255	0	0	0	0
r8694s1p29774	290	0	0	0	0
r8695s1p8259	289	0	0	0	0
r8696s1p23248	184	0	0	0	0
r8697s1p26641	291	0	0	0	0
r8698s1p4946	289	0	0	0	0
r8699s1p11740	291	0	0	0	0
r8701s1p4606	289	0	0	0	0
r8702s1p23435	222	0	1	1	1
r8703s1p30829	290	0	0	0	0
r8704s1p10477	292	0	0	0	0
r8705s1p29453	287	0	0	0	0
r8706s1p26546	241	0	0	0	0
r8707s1p5084	288	0	0	0	0
r8708s1p29598	289	0	0	0	0
r8709s1p29021	287	0	0	0	0
r8710s1p11147	289	0	0	0	0
r8711s1p23218	185	0	0	0	0
r8712s1p31244	218	0	0	0	0
r8713s1p26060	169	0	0	0	0
r8714s1p11673	290	0	0	0	0
r8715s1p24941	291	0	0	0	0
r8716s1p30249	284	0	0	0	0
r8717s1p19474	291	0	0	0	0
r8718s1p16281	291	0	0	0	0
r8719s1p18216	291	0	0	0	0
r8720s1p18465	290	0	0	0	0
r8721s1p17073	291	0	0	0	0
r8722s1p28352	290	0	0	0	0
r8723s1p19655	289	0	0	0	0
r8724s1p10409	292	0	0	0	0
r8725s1p25195	196	0	0	0	0
r8726s1p5593	280	0	0	0	0
r8727s1p25889	54	0	0	0	0
r8728s1p633	259	0	0	0	0
r8729s1p16280	291	0	0	0	0
r8730s1p1514	289	0	0	0	0
r8732s1p10897	289	0	0	0	0
r8733s1p7758	289	0	0	0	0
r8734s1p18858	289	0	0	0	0
r8735s1p16217	277	0	0	0	0
r8736s1p3391	289	0	0	0	0
r8737s1p24429	291	0	0	0	0
r8739s1p17498	290	0	0	0	0
r8740s1p25280	143	0	0	0	0
r8741s1p29924	290	0	0	0	0
r8742s1p19695	291	0	0	0	0
r8743s1p14045	290	0	0	0	0
r8744s1p5787	144	0	0	0	0
r8745s1p12553	288	0	0	0	0
r8746s1p21897	287	0	0	0	0
r8747s1p27461	289	0	0	0	0
r8748s1p16345	291	0	0	0	0
r8749s1p1575	289	0	0	0	0
r8750s1p17574	291	0	0	0	0
r8751s1p11061	289	0	0	0	0
r8752s1p29704	289	0	0	0	0
r8753s1p14234	291	0	0	0	0
r8754s1p6621	288	0	0	0	0
r8755s1p14501	289	0	0	0	0
r8756s1p29387	288	0	0	0	0
r8757s1p11747	291	0	0	0	0
r8758s1p18553	289	0	0	0	0
r8759s1p1425	289	0	0	0	0
r8760s1p27013	288	0	0	0	0
r8761s1p24753	291	0	0	0	0
r8762s1p25337	142	0	0	0	0
r8763s1p15733	289	0	0	0	0
r8764s1p28249	290	0	0	0	0
r8765s1p8193	290	0	0	0	0
r8766s1p30912	290	0	0	0	0
r8767s1p16260	290	0	0	0	0
r8768s1p13324	290	0	0	0	0
r8769s1p24947	290	0	0	0	0
r8770s1p782	289	0	0	0	0
r8771s1p30005	290	0	0	0	0
r8772s1p2190	292	0	0	0	0
r8773s1p12370	288	0	0	0	0
r8774s1p23573	159	0	1	1	1
r8775s1p6092	290	0	0	0	0
r8776s1p29902	291	0	0	0	0
r8778s1p6342	290	0	0	0	0
r8779s1p21607	291	0	0	0	0
r8780s1p4641	288	0	0	0	0
r8781s1p7701	290	0	0	0	0
r8782s1p10884	289	0	0	0	0
r8783s1p14821	291	0	0	0	0
r8784s1p12692	221	0	0	0	0
r8785s1p12646	265	0	0	0	0
r8786s1p29446	287	0	0	0	0
r8787s1p8840	289	0	0	0	0
r8788s1p11750	291	0	0	0	0
r8789s1p10476	292	0	0	0	0
r8790s1p5904	165	0	0	0	0
r8791s1p10146	291	0	0	0	0
r8792s1p29113	289	0	0	0	0
r8793s1p9164	186	0	0	0	0
r8794s1p7217	290	0	0	1	1
r8795s1p12184	289	0	0	1	0
r8796s1p18641	290	0	0	0	0
r8797s1p10631	290	0	0	0	0
r8798s1p23234	186	0	0	0	0
r8799s1p10710	289	0	0	0	0
r8800s1p23410	198	0	1	1	1
r8801s1p31081	288	0	0	0	0
r8802s1p11316	288	0	0	0	0
r8803s1p2525	293	0	0	0	0
r8804s1p599	227	0	0	0	0
r8805s1p20497	291	0	0	0	0
r8806s1p21152	110	0	0	0	0
r8807s1p9849	290	0	0	0	0
r8808s1p14644	291	0	0	0	0
r8809s1p18621	288	0	0	0	0
r8811s1p30554	287	0	0	0	0
r8812s1p31326	140	0	0	0	0
r8813s1p12174	290	0	0	1	0
r8814s1p29874	291	0	0	0	0
r8815s1p16414	291	0	0	0	0
r8816s1p19900	289	0	0	0	0
r8817s1p17002	292	0	0	0	0
r8818s1p1780	289	0	0	0	0
r8819s1p1682	290	0	0	0	0
r8820s1p5800	144	0	0	0	0
r8821s1p24486	289	0	0	0	0
r8822s1p20886	203	0	0	0	0
r8823s1p5223	289	0	0	0	0
r8824s1p18102	290	0	0	0	0
r8825s1p21873	288	0	0	0	0
r8826s1p5599	274	0	0	0	0
r8827s1p23372	185	0	0	0	0
r8828s1p10842	289	0	0	0	0
r8829s1p8734	289	0	0	0	0
r8830s1p6800	194	0	0	0	0
r8831s1p461	94	0	0	0	0
r8832s1p7530	291	0	0	0	0
r8834s1p17800	291	0	0	0	0
r8835s1p1679	290	0	0	0	0
r8836s1p9081	185	0	0	0	0
r8837s1p19654	289	0	0	0	0
r8838s1p27686	288	0	0	0	0
r8840s1p26987	290	0	0	0	0
r8841s1p15118	290	0	0	0	0
r8842s1p14526	290	0	0	0	0
r8844s1p18011	291	0	0	0	0
r8845s1p12989	209	0	0	0	0
r8846s1p12162	291	0	0	1	0
r8847s1p10095	290	0	0	0	0
r8848s1p13918	291	0	0	0	0
r8849s1p16903	293	0	0	0	0
r8850s1p2207	291	0	0	0	0
r8851s1p19801	290	0	0	0	0
r8852s1p9297	284	0	0	0	0
r8853s1p11472	290	0	0	0	0
r8854s1p16043	177	0	0	0	0
r8855s1p20576	244	0	0	0	0
r8856s1p10173	292	0	0	0	0
r8857s1p10477	292	0	0	0	0
r8858s1p19055	289	0	0	0	0
r8859s1p29461	287	0	0	0	0
r8860s1p2738	291	0	0	0	0
r8861s1p1110	290	0	0	0	0
r8862s1p29365	290	0	0	0	0
r8863s1p5926	186	0	0	0	0
r8864s1p17366	291	0	0	0	0
r8865s1p25763	149	0	0	0	0
r8866s1p3974	290	0	0	0	0
r8867s1p1903	289	0	0	0	0
r8868s1p22572	290	0	0	0	0
r8869s1p22736	290	0	0	0	0
r8870s1p1506	289	0	0	0	0
r8871s1p20924	203	0	0	0	0
r8872s1p3682	289	0	0	0	0
r8873s1p6945	142	0	0	0	0
r8874s1p17606	290	0	0	0	0
r8875s1p27565	290	0	0	0	0
r8876s1p18549	289	0	0	0	0
r8877s1p12391	288	0	0	0	0
r8879s1p7978	290	0	0	0	0
r8880s1p27208	289	0	0	0	0
r8881s1p23147	242	0	0	0	0
r8882s1p7622	290	0	0	0	0
r8883s1p9721	247	0	0	0	0
r8884s1p13039	258	0	0	0	0
r8885s1p17186	290	0	0	0	0
r8886s1p3676	289	0	0	0	0
r8887s1p5954	213	0	0	0	0
r8888s1p28622	291	0	0	0	0
r8889s1p15118	290	0	0	0	0
r8890s1p5744	144	0	0	0	0
r8891s1p14718	291	0	0	0	0
r8892s1p11724	291	0	0	0	0
r8894s1p14702	291	0	0	0	0
r8895s1p19692	291	0	0	0	0
r8896s1p17915	289	0	0	0	0
r8897s1p14608	291	0	0	0	0
r8898s1p12442	287	0	0	0	0
r8899s1p18340	289	0	0	0	0
r8900s1p20760	148	0	0	0	0
r8901s1p7014	154	0	0	0	0
r8902s1p19973	290	0	0	0	0
r8903s1p18045	291	0	0	0	0
r8904s1p8252	289	0	0	0	0
r8905s1p7947	290	0	0	0	0
r8906s1p28132	290	0	0	0	0
r8907s1p10077	290	0	0	0	0
r8908s1p493	125	0	0	0	0
r8909s1p7871	290	0	0	0	0
r8910s1p21230	153	0	0	0	0
r8911s1p13961	291	0	0	0	0
r8912s1p14681	291	0	0	0	0
r8913s1p16653	290	0	0	0	0
r8914s1p11432	289	0	0	0	0
r8915s1p15801	289	0	0	0	0
r8916s1p13084	289	0	0	0	0
r8917s1p17825	291	0	0	0	0
r8918s1p14743	290	0	0	0	0
r8919s1p1410	289	0	0	0	0
r8920s1p3543	290	0	0	0	0
r8921s1p7604	291	0	0	0	0
r8922s1p17104	290	0	0	0	0
r8923s1p28582	289	0	0	0	0
r8925s1p15755	289	0	0	0	0
r8926s1p19709	291	0	0	0	0
r8927s1p26807	290	0	0	0	0
r8928s1p19254	290	0	0	0	0
r8930s1p11658	291	0	0	0	0
r8931s1p30726	292	0	0	0	0
r8932s1p30700	290	0	0	0	0
r8933s1p26995	289	0	0	0	0
r8934s1p27088	290	0	0	0	0
r8936s1p28687	290	0	0	0	0
r8937s1p24406	291	0	0	0	0
r8938s1p30218	288	0	0	0	0
r8939s1p5683	194	0	0	0	0
r8940s1p2051	290	0	0	0	0
r8941s1p4307	289	0	0	0	0
r8942s1p25563	290	0	0	0	0
r8943s1p16941	292	0	0	0	0
r8944s1p14800	292	0	0	0	0
r8945s1p19386	291	0	0	0	0
r8946s1p23208	185	0	0	0	0
r8947s1p11600	290	0	0	0	0
r8948s1p9894	290	0	0	0	0
r8949s1p20300	289	0	0	0	0
r8950s1p22097	291	0	0	0	0
r8951s1p19265	289	0	0	0	0
r8952s1p10800	289	0	0	0	0
r8953s1p21330	242	0	0	0	0
r8954s1p1782	290	0	0	0	0
r8955s1p30000	290	0	0	0	0
r8956s1p13180	291	0	0	0	0
r8957s1p2741	290	0	0	0	0
r8958s1p12293	289	0	0	0	0
r8959s1p31339	127	0	0	0	0
r8960s1p18403	289	0	0	0	0
r8961s1p19208	290	0	0	0	0
r8962s1p3631	290	0	0	0	0
r8963s1p19958	290	0	0	0	0
r8964s1p17486	291	0	0	0	0
r8965s1p18566	289	0	0	0	0
r8966s1p10466	291	0	0	0	0
r8967s1p31202	258	0	0	0	0
r8968s1p8054	290	0	0	0	0
r8969s1p15463	289	0	0	0	0
r8970s1p31174	285	0	0	0	0
r8971s1p18810	289	0	0	0	0
r8972s1p27996	290	0	0	0	0
r8973s1p20353	289	0	0	0	0
r8974s1p25864	79	0	0	0	0
r8975s1p20550	269	0	0	0	0
r8976s1p26361	153	0	0	0	0
r8977s1p17367	291	0	0	0	0
r8978s1p21222	146	0	0	0	0
r8979s1p13310	291	0	0	0	0
r8980s1p30733	291	0	0	0	0
r8981s1p27366	290	0	0	0	0
r8982s1p26928	289	0	0	0	0
r8983s1p16471	291	0	0	0	0
r8984s1p9547	195	0	0	0	0
r8985s1p30391	286	0	0	0	0
r8986s1p31143	288	0	0	0	0
r8987s1p5618	255	0	0	0	0
r8988s1p30274	285	0	0	0	0
r8990s1p23248	184	0	0	0	0
r8991s1p30949	288	0	0	0	0
r8992s1p6346	290	0	0	0	0
r8993s1p15244	288	0	0	0	0
r8994s1p4379	289	0	0	0	0
r8995s1p15761	289	0	0	0	0
r8996s1p21502	291	0	0	0	0
r8997s1p16730	291	0	0	0	0
r8998s1p30512	283	0	0	0	0
r8999s1p19844	290	0	0	0	0
r9000s1p8204	290	0	0	0	0
r9001s1p18477	290	0	0	0	0
r9002s1p4968	287	0	0	0	0
r9003s1p7363	292	0	0	0	0
r9004s1p21039	159	0	0	0	0
r9005s1p7678	289	0	0	0	0
r9006s1p25850	93	0	0	0	0
r9007s1p25057	291	0	0	0	0
r9008s1p31224	238	0	0	0	0
r9009s1p30092	289	0	0	0	0
r9010s1p7296	292	0	0	1	1
r9011s1p25259	144	0	0	0	0
r9012s1p24207	293	0	0	0	0
r9013s1p29602	289	0	0	0	0
r9014s1p1138	290	0	0	0	0
r9015s1p20332	289	0	0	0	0
r9016s1p17330	291	0	0	0	0
r9017s1p11140	289	0	0	0	0
r9018s1p25170	219	0	0	0	0
r9019s1p27098	289	0	0	0	0
r9020s1p8860	289	0	0	0	0
r9021s1p9505	195	0	0	0	0
r9022s1p5395	290	0	0	0	0
r9023s1p15884	221	0	0	0	0
r9024s1p20696	148	0	0	0	0
r9025s1p7176	290	0	0	1	1
r9026s1p3544	290	0	0	0	0
r9027s1p11533	290	0	0	0	0
r9028s1p857	290	0	0	0	0
r9029s1p20112	289	0	0	0	0
r9030s1p25015	291	0	0	0	0
r9031s1p16756	290	0	0	0	0
r9032s1p25241	151	0	0	0	0
r9033s1p16542	290	0	0	0	0
r9034s1p10366	291	0	0	0	0
r9036s1p5377	290	0	0	0	0
r9037s1p20183	289	0	0	0	0
r9038s1p7486	292	0	0	0	0
r9039s1p8582	289	0	0	0	0
r9040s1p28410	289	0	0	0	0
r9041s1p23271	186	0	0	0	0
r9042s1p14141	290	0	0	0	0
r9043s1p7694	290	0	0	0	0
r9044s1p17811	291	0	0	0	0
r9045s1p19475	291	0	0	0	0
r9048s1p23725	144	0	0	0	0
r9049s1p4174	290	0	0	0	0
r9050s1p2567	292	0	0	0	0
r9052s1p21785	290	0	0	0	0
r9053s1p11963	285	0	0	1	0
r9054s1p19934	290	0	0	0	0
r9055s1p15504	289	0	0	0	0
r9056s1p20610	211	0	0	0	0
r9057s1p12326	289	0	0	0	0
r9059s1p7039	178	0	0	1	1
r9060s1p29092	288	0	0	0	0
r9061s1p21735	289	0	0	0	0
r9062s1p28335	289	0	0	0	0
r9063s1p23388	185	0	1	1	1
r9064s1p2087	291	0	0	0	0
r9065s1p9403	257	0	0	0	0
r9066s1p15584	289	0	0	0	0
r9067s1p6518	290	0	0	0	0
r9068s1p12626	285	0	0	0	0
r9069s1p13107	290	0	0	0	0
r9070s1p1720	290	0	0	0	0
r9071s1p6004	261	0	0	0	0
r9072s1p16278	291	0	0	0	0
r9073s1p5835	144	0	0	0	0
r9074s1p17191	290	0	0	0	0
r9075s1p19375	290	0	0	0	0
r9076s1p12762	154	0	0	0	0
r9078s1p12480	288	0	0	0	0
r9079s1p7060	198	0	0	1	1
r9081s1p22159	292	0	0	0	0
r9082s1p15798	289	0	0	0	0
r9083s1p29063	288	0	0	0	0
r9084s1p13254	290	0	0	0	0
r9085s1p30487	283	0	0	0	0
r9086s1p13987	292	0	0	0	0
r9087s1p17085	290	0	0	0	0
r9088s1p9752	277	0	0	0	0
r9089s1p20762	148	0	0	0	0
r9090s1p8835	289	0	0	0	0
r9091s1p24124	291	0	0	0	0
r9092s1p1293	288	0	0	0	0
r9093s1p457	90	0	0	0	0
r9094s1p17491	291	0	0	0	0
r9095s1p1696	290	0	0	0	0
r9096s1p19785	290	0	0	0	0
r9097s1p9872	289	0	0	0	0
r9098s1p16148	210	0	0	0	0
r9099s1p27084	290	0	0	0	0
r9100s1p12361	287	0	0	0	0
r9101s1p7591	290	0	0	0	0
r9102s1p17592	290	0	0	0	0
r9103s1p7197	290	0	0	1	1
r9104s1p18410	288	0	0	0	0
r9105s1p15408	289	0	0	0	0
r9106s1p15515	289	0	0	0	0
r9107s1p27873	290	0	0	0	0
r9108s1p2569	292	0	0	0	0
r9109s1p30195	288	0	0	0	0
r9110s1p25958	71	0	0	0	0
r9111s1p9545	195	0	0	0	0
r9112s1p21033	160	0	0	0	0
r9113s1p4112	290	0	0	0	0
r9114s1p17910	289	0	0	0	0
r9115s1p15758	289	0	0	0	0
r9116s1p14276	291	0	0	0	0
r9117s1p6779	214	0	0	0	0
r9118s1p15947	176	0	0	0	0
r9119s1p22539	290	0	0	0	0
r9120s1p14406	291	0	0	0	0
r9121s1p5440	290	0	0	0	0
r9123s1p29813	291	0	0	0	0
r9124s1p14072	289	0	0	0	0
r9125s1p20914	203	0	0	0	0
r9126s1p23329	185	0	0	0	0
r9127s1p11948	285	0	0	1	0
r9128s1p15141	290	0	0	0	0
r9129s1p481	114	0	0	0	0
r9130s1p9665	195	0	0	0	0
r9131s1p24422	291	0	0	0	0
r9132s1p22726	289	0	0	0	0
r9133s1p10593	291	0	0	0	0
r9134s1p30218	288	0	0	0	0
r9135s1p18449	290	0	0	0	0
r9136s1p3847	290	0	0	0	0
r9137s1p29706	289	0	0	0	0
r9138s1p23823	229	0	0	0	0
r9140s1p26829	290	0	0	0	0
r9141s1p16871	292	0	0	0	0
r9142s1p1461	288	0	0	0	0
r9143s1p5996	253	0	0	0	0
r9144s1p21665	291	0	0	0	0
r9145s1p2437	293	0	0	0	0
r9146s1p12702	212	0	0	0	0
r9147s1p30338	286	0	0	0	0
r9148s1p16397	291	0	0	0	0
r9150s1p25318	143	0	0	0	0
r9151s1p30639	287	0	0	0	0
r9152s1p3938	291	0	0	0	0
r9153s1p12974	194	0	0	0	0
r9154s1p7973	290	0	0	0	0
r9155s1p20096	289	0	0	0	0
r9156s1p25930	44	0	0	0	0
r9157s1p15037	290	0	0	0	0
r9158s1p2806	290	0	0	0	0
r9159s1p29370	290	0	0	0	0
r9160s1p2765	291	0	0	0	0
r9161s1p22841	290	0	0	0	0
r9162s1p19438	290	0	0	0	0
r9163s1p11131	289	0	0	0	0
r9164s1p25135	254	0	0	0	0
r9166s1p10199	290	0	0	0	0
r9167s1p23378	185	0	0	0	0
r9168s1p20853	172	0	0	0	0
r9171s1p20213	290	0	0	0	0
r9172s1p16267	290	0	0	0	0
r9173s1p24385	291	0	0	0	0
r9174s1p28918	289	0	0	0	0
r9175s1p8739	289	0	0	0	0
r9176s1p1144	290	0	0	0	0
r9177s1p4935	288	0	0	0	0
r9178s1p22447	290	0	0	0	0
r9179s1p8836	289	0	0	0	0
r9180s1p23647	145	0	1	1	1
r9181s1p17174	289	0	0	0	0
r9182s1p26435	155	0	0	0	0
r9183s1p7269	290	0	0	1	1
r9184s1p16916	292	0	0	0	0
r9185s1p24229	292	0	0	0	0
r9186s1p23639	146	0	1	1	1
r9187s1p12195	289	0	0	1	0
r9188s1p2888	289	0	0	0	0
r9189s1p29265	288	0	0	0	0
r9190s1p24700	290	0	0	0	0
r9191s1p10879	289	0	0	0	0
r9192s1p28696	290	0	0	0	0
r9193s1p22523	290	0	0	0	0
r9194s1p30984	287	0	0	0	0
r9195s1p29914	291	0	0	0	0
r9196s1p27008	289	0	0	0	0
r9197s1p12555	288	0	0	0	0
r9198s1p17525	291	0	0	0	0
r9199s1p1467	288	0	0	0	0
r9200s1p22795	291	0	0	0	0
r9201s1p14623	291	0	0	0	0
r9202s1p22776	291	0	0	0	0
r9203s1p10802	289	0	0	0	0
r9204s1p7203	290	0	0	1	1
r9205s1p11720	291	0	0	0	0
r9206s1p18502	289	0	0	0	0
r9207s1p28208	290	0	0	0	0
r9208s1p5682	194	0	0	0	0
r9209s1p15565	288	0	0	0	0
r9210s1p21453	291	0	0	0	0
r9211s1p12035	286	0	0	1	0
r9212s1p18450	290	0	0	0	0
r9213s1p24942	290	0	0	0	0
r9214s1p23642	145	0	1	1	1
r9215s1p24737	290	0	0	0	0
r9216s1p25621	286	0	0	0	0
r9217s1p11675	290	0	0	0	0
r9218s1p6100	289	0	0	0	0
r9219s1p31041	287	0	0	0	0
r9220s1p21999	289	0	0	0	0
r9221s1p8522	289	0	0	0	0
r9222s1p30124	289	0	0	0	0
r9223s1p19175	289	0	0	0	0
r9224s1p24144	291	0	0	0	0
r9225s1p16668	289	0	0	0	0
r9226s1p21253	176	0	0	0	0
r9227s1p8082	289	0	0	0	0
r9228s1p26201	233	0	0	0	0
r9229s1p9667	195	0	0	0	0
r9230s1p10593	291	0	0	0	0
r9231s1p14427	292	0	0	0	0
r9232s1p13420	290	0	0	0	0
r9233s1p22629	291	0	0	0	0
r9235s1p22220	291	0	0	0	0
r9236s1p6594	287	0	0	0	0
r9237s1p29944	291	0	0	0	0
r9238s1p11277	289	0	0	0	0
r9239s1p20004	290	0	0	0	0
r9240s1p29824	291	0	0	0	0
r9241s1p1211	289	0	0	0	0
r9242s1p22420	289	0	0	0	0
r9243s1p30685	287	0	0	0	0
r9244s1p19959	290	0	0	0	0
r9245s1p9318	292	0	0	0	0
r9247s1p26738	291	0	0	0	0
r9248s1p26704	290	0	0	0	0
r9249s1p26286	187	0	0	0	0
r9250s1p20757	148	0	0	0	0
r9251s1p27225	289	0	0	0	0
r9252s1p26693	289	0	0	0	0
r9253s1p30151	288	0	0	0	0
r9254s1p11345	290	0	0	0	0
r9255s1p7091	229	0	0	1	1
r9256s1p21297	219	0	0	0	0
r9257s1p26831	290	0	0	0	0
r9258s1p20076	288	0	0	0	0
r9259s1p14156	290	0	0	0	0
r9260s1p22255	292	0	0	0	0
r9261s1p18343	289	0	0	0	0
r9262s1p5031	289	0	0	0	0
r9263s1p26777	290	0	0	0	0
r9264s1p9255	244	0	0	0	0
r9265s1p4185	290	0	0	0	0
r9266s1p20528	290	0	0	0	0
r9267s1p23702	146	0	0	0	0
r9268s1p29414	288	0	0	0	0
r9269s1p6479	290	0	0	0	0
r9270s1p27615	290	0	0	0	0
r9271s1p24275	294	0	0	0	0
r9272s1p4677	288	0	0	0	0
r9273s1p27476	289	0	0	0	0
r9274s1p7518	290	0	0	0	0
r9275s1p17686	290	0	0	0	0
r9276s1p22754	291	0	0	0	0
r9277s1p7926	289	0	0	0	0
r9278s1p5954	213	0	0	0	0
r9279s1p8282	290	0	0	0	0
r9280s1p7494	291	0	0	0	0
r9281s1p13840	290	0	0	0	0
r9282s1p16068	176	0	0	0	0
r9283s1p12112	289	0	0	1	0
r9284s1p3071	180	0	0	0	0
r9285s1p14747	290	0	0	0	0
r9286s1p7108	246	0	0	1	1
r9287s1p17199	290	0	0	0	0
r9288s1p13668	290	0	0	0	0
r9289s1p5313	291	0	0	0	0
r9290s1p2285	292	0	0	0	0
r9291s1p24540	290	0	0	0	0
r9292s1p14318	291	0	0	0	0
r9293s1p17184	290	0	0	0	0
r9294s1p21451	291	0	0	0	0
r9295s1p20869	188	0	0	0	0
r9296s1p4874	289	0	0	0	0
r9298s1p1316	288	0	0	0	0
r9299s1p11565	289	0	0	0	0
r9300s1p13087	289	0	0	0	0
r9302s1p20779	148	0	0	0	0
r9303s1p28322	289	0	0	0	0
r9304s1p20919	203	0	0	0	0
r9306s1p19621	290	0	0	0	0
r9307s1p16782	291	0	0	0	0
r9308s1p23691	145	0	0	0	0
r9309s1p18003	290	0	0	0	0
r9310s1p4493	289	0	0	0	0
r9311s1p17866	290	0	0	0	0
r9312s1p30415	284	0	0	0	0
r9313s1p16747	291	0	0	0	0
r9314s1p3715	290	0	0	0	0
r9315s1p3898	290	0	0	0	0
r9316s1p29538	289	0	0	0	0
r9317s1p22518	290	0	0	0	0
r9318s1p28089	290	0	0	0	0
r9319s1p18956	290	0	0	0	0
r9320s1p22415	289	0	0	0	0
r9321s1p2621	291	0	0	0	0
r9322s1p5559	290	0	0	0	0
r9324s1p26299	182	0	0	0	0
r9325s1p16870	292	0	0	0	0
r9326s1p5219	289	0	0	0	0
r9327s1p12432	287	0	0	0	0
r9328s1p29737	289	0	0	0	0
r9329s1p20905	203	0	0	0	0
r9330s1p4245	289	0	0	0	0
r9331s1p26134	210	0	0	0	0
r9332s1p19881	291	0	0	0	0
r9333s1p26471	168	0	0	0	0
r9334s1p6577	288	0	0	0	0
r9335s1p23319	185	0	0	0	0
