qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020
r8453s1p1132	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8454s1p26130	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8455s1p1635	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8456s1p27824	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8457s1p9998	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8458s1p1921	290	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
r8459s1p27872	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8460s1p23893	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8461s1p28347	289	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8462s1p10549	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8463s1p9531	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8464s1p23834	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8465s1p21432	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8466s1p20973	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8467s1p28100	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8468s1p27044	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8469s1p14372	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8471s1p7151	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8472s1p19352	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8473s1p8826	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8474s1p29525	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8475s1p3786	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8476s1p20355	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8477s1p2024	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8478s1p12258	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8479s1p24896	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8480s1p27426	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8481s1p17019	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8483s1p4455	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8484s1p17416	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8485s1p22746	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8486s1p10071	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8487s1p23160	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8488s1p1656	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8489s1p22681	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8490s1p9436	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8491s1p16761	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8492s1p10217	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8493s1p19939	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r8494s1p13754	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8496s1p8961	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8497s1p20893	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8498s1p27570	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8499s1p16947	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8500s1p12138	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8501s1p4485	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8502s1p17437	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8503s1p4736	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8504s1p23552	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8505s1p19299	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8506s1p466	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8507s1p24009	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8508s1p19961	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r8510s1p2911	290	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r8511s1p28324	289	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8512s1p24223	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8513s1p5579	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8514s1p7008	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8515s1p2512	293	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
r8516s1p1648	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8517s1p14498	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8518s1p575	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8519s1p20595	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8520s1p6874	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8521s1p7664	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8523s1p14455	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8524s1p16346	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8525s1p12239	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8526s1p24835	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8527s1p21824	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8528s1p23616	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8529s1p26287	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8530s1p17299	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8531s1p6448	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8532s1p22419	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8533s1p23484	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8534s1p25125	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8535s1p3702	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8536s1p6848	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8537s1p5981	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8538s1p30620	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8539s1p25642	266	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r8540s1p26752	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8541s1p8018	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8542s1p15809	289	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r8543s1p23566	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8544s1p556	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8545s1p14117	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8546s1p30203	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8547s1p30804	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8548s1p18016	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8549s1p28334	289	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8550s1p28903	289	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r8551s1p6602	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8552s1p11375	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8553s1p25065	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8554s1p17357	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8555s1p13577	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8556s1p23736	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8557s1p28095	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8558s1p5366	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8559s1p17956	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8561s1p11836	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r8562s1p14881	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8563s1p12612	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8564s1p14668	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8565s1p2913	290	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r8566s1p3349	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8567s1p2574	292	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r8568s1p21341	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8569s1p6109	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8570s1p4379	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8571s1p28367	289	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8572s1p7959	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8573s1p20313	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8574s1p4091	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8575s1p20100	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8576s1p11991	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r8577s1p6598	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8578s1p25841	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8579s1p24414	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8580s1p4562	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8581s1p13937	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8582s1p22219	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8583s1p3456	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8584s1p23179	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8585s1p24510	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8586s1p16583	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8587s1p22557	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8588s1p2795	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8589s1p12926	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8590s1p2074	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8591s1p25065	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8592s1p9419	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8593s1p20880	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8594s1p8330	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8595s1p11045	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8596s1p8323	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8597s1p13158	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8598s1p11444	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8599s1p16182	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8600s1p19558	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8601s1p19859	290	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
r8602s1p7004	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8604s1p22677	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8605s1p29935	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8606s1p12295	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8607s1p2012	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8608s1p30671	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8609s1p18710	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8610s1p23504	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8611s1p11991	286	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r8612s1p23613	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8613s1p20590	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8614s1p4651	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8615s1p23922	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8616s1p30438	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8617s1p30752	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8618s1p15673	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8619s1p31399	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8620s1p1598	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8621s1p14367	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8622s1p6694	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8623s1p8362	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8624s1p5171	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8625s1p28819	290	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
r8626s1p4978	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8627s1p26836	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8628s1p30601	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8629s1p4360	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8630s1p12533	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8631s1p7451	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8632s1p8231	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8633s1p4656	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8634s1p9124	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8635s1p11859	284	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r8636s1p22565	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8637s1p30615	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8638s1p18344	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8640s1p8939	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8641s1p6589	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8642s1p716	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8643s1p3159	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8644s1p3246	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8645s1p15064	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8646s1p27252	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8647s1p21868	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8648s1p13973	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8649s1p23068	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8650s1p19164	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8651s1p21172	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8652s1p14019	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8653s1p24822	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8654s1p15596	289	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r8655s1p5789	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8656s1p17474	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8657s1p19396	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8658s1p10061	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8659s1p15730	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8660s1p11953	285	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1
r8661s1p15794	290	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r8662s1p28220	290	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8663s1p6106	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8664s1p9798	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8665s1p6991	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8666s1p2774	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8667s1p6279	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8668s1p31454	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8669s1p18593	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8670s1p3694	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8671s1p18240	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8672s1p11219	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8673s1p10717	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8674s1p11170	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8675s1p14927	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8676s1p30096	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8677s1p7138	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8678s1p10004	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8679s1p17188	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8680s1p23148	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8681s1p12711	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8682s1p11408	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8683s1p27969	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8684s1p26583	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8685s1p27061	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8686s1p12382	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8687s1p29958	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8688s1p2845	290	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
r8689s1p23923	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8690s1p24286	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8691s1p21423	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8692s1p26480	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8693s1p19497	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8694s1p9391	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8695s1p26815	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8696s1p22338	291	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8697s1p22850	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8698s1p4920	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8699s1p31316	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8700s1p18165	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8701s1p25526	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8702s1p419	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8703s1p23290	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8704s1p13326	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8705s1p23082	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8706s1p21259	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8707s1p5987	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8708s1p30144	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8709s1p25168	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8710s1p26694	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8711s1p27866	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8712s1p6351	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8713s1p10311	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8714s1p10884	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8715s1p15138	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8716s1p30106	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8717s1p9361	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8718s1p7242	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8719s1p24707	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8720s1p14608	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8721s1p10502	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8722s1p24452	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8723s1p15410	289	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r8724s1p15943	176	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r8725s1p30091	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8726s1p7923	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8727s1p10860	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8728s1p14093	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8730s1p23686	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8731s1p12528	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8732s1p20080	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8733s1p18925	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8734s1p20562	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8736s1p26349	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8737s1p2654	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8738s1p15746	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8739s1p10823	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8740s1p19156	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8741s1p3397	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8742s1p4349	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8743s1p5537	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8744s1p9541	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8745s1p5355	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8746s1p492	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8747s1p26125	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8748s1p23082	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8749s1p24654	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8750s1p15996	177	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
r8751s1p30225	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8752s1p21160	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8753s1p22637	290	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8754s1p28508	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8755s1p15394	289	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1
r8756s1p1509	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8757s1p13596	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8758s1p8388	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8759s1p26496	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8760s1p23236	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8761s1p14997	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8762s1p25187	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8764s1p7702	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8765s1p11057	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8766s1p18846	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8767s1p22564	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8768s1p7462	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8769s1p30710	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8770s1p9540	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8771s1p21276	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8772s1p24887	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8773s1p2790	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8774s1p27628	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8775s1p6733	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8776s1p8461	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8777s1p28256	290	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
r8778s1p18390	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8779s1p21687	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8780s1p22562	289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
r8781s1p23779	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8782s1p1025	290	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r8783s1p812	289	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1
r8784s1p17170	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8785s1p29960	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8786s1p15114	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8787s1p7709	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8788s1p7928	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8789s1p9245	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8790s1p9877	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8792s1p4307	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8793s1p26984	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8794s1p2139	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8795s1p5265	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8796s1p16875	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8797s1p29426	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8798s1p10342	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r8799s1p21531	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
